"Date","Close","Open","High","Low","Volume"
"8/5/2020","13436.1","12822.9","13575.5","12767.1","45480000"
"8/6/2020","13408.3","13436.1","13603.4","13268.9","24120000"
"8/7/2020","13491.9","13380.4","13547.6","13352.5","21350000"
"8/10/2020","13547.6","13631.3","13798.5","13547.6","24820000"
"8/11/2020","13519.8","13603.4","13687","13436.1","16980000"
"8/12/2020","13547.6","13547.6","13659.1","13436.1","15490000"
"8/13/2020","13659.1","13659.1","13714.9","13547.6","13270000"
"8/14/2020","13436.1","13659.1","13714.9","13324.6","26950000"
"8/17/2020","13547.6","13408.3","13547.6","13352.5","14790000"
"8/18/2020","13464","13603.4","13603.4","13436.1","9000000"
"8/19/2020","13519.8","13491.9","13603.4","13436.1","16260000"
"8/20/2020","13436.1","13519.8","13575.5","13380.4","17000000"
"8/21/2020","13575.5","13436.1","13603.4","13408.3","15670000"
"8/24/2020","13826.4","13659.1","13910","13603.4","24450000"
"8/25/2020","13687","13882.1","13965.8","13687","18820000"
"8/26/2020","13491.9","13659.1","13687","13491.9","28650000"
"8/27/2020","13547.6","13491.9","13575.5","13436.1","15450000"
"8/28/2020","13547.6","13659.1","13659.1","13519.8","20360000"
"8/31/2020","13687","13491.9","13826.4","13491.9","23400000"
"9/1/2020","13826.4","13687","13910","13631.3","29400000"
"9/3/2020","13937.9","13937.9","14049.4","13882.1","25540000"
"9/4/2020","13910","13742.8","13993.7","13742.8","33030000"
"9/7/2020","13659.1","13937.9","13993.7","13659.1","25160000"
"9/8/2020","13742.8","13714.9","13770.6","13631.3","21520000"
"9/9/2020","13659.1","13603.4","13910","13575.5","34450000"
"9/10/2020","13687","13770.6","13854.3","13659.1","21250000"
"9/11/2020","13631.3","13687","13742.8","13631.3","20490000"
"9/14/2020","13714.9","13659.1","13798.5","13659.1","22330000"
"9/15/2020","13770.6","13798.5","13910","13742.8","15550000"
"9/16/2020","13770.6","13798.5","13826.4","13714.9","12090000"
"9/17/2020","14160.9","13798.5","14216.7","13770.6","46960000"
"9/18/2020","14328.2","14244.5","14328.2","14216.7","21890000"
"9/21/2020","14328.2","14439.7","14467.5","14272.4","20410000"
"9/22/2020","14244.5","14216.7","14328.2","14160.9","26830000"
"9/23/2020","14383.9","14300.3","14439.7","14244.5","22090000"
"9/24/2020","14300.3","14328.2","14439.7","14216.7","21820000"
"9/25/2020","14356","14383.9","14383.9","14216.7","17720000"
"9/28/2020","14718.4","14383.9","14718.4","14328.2","30840000"
"9/29/2020","14690.5","14746.3","14941.4","14690.5","32390000"
"9/30/2020","14718.4","14690.5","14802.1","14551.2","22790000"
"10/1/2020","15052.9","14829.9","15164.4","14774.2","30120000"
"10/2/2020","14885.7","15080.8","15192.3","14495.4","35470000"
"10/5/2020","15248.1","14969.3","15275.9","14969.3","22450000"
"10/6/2020","15749.8","15303.8","15749.8","15164.4","41440000"
"10/7/2020","15498.9","15666.2","15777.7","15498.9","25890000"
"10/8/2020","15666.2","15610.4","15666.2","15443.2","32010000"
"10/9/2020","15889.2","15722","16000.7","15610.4","16610000"
"10/12/2020","15749.8","15972.8","16028.6","15638.3","21510000"
"10/13/2020","15610.4","15722","15749.8","15554.7","18720000"
"10/14/2020","15805.6","15582.6","15805.6","15498.9","24990000"
"10/15/2020","16195.8","16725.5","16725.5","16195.8","53570000"
"10/16/2020","16223.7","16279.5","16446.7","16140.1","30390000"
"10/19/2020","16112.2","16251.6","16307.3","16084.3","19200000"
"10/20/2020","16363.1","16028.6","16363.1","16000.7","23380000"
"10/21/2020","16223.7","16418.8","16502.5","16168","18730000"
"10/22/2020","16502.5","16168","16502.5","16112.2","22940000"
"10/23/2020","17227.2","16614","17227.2","16530.4","51830000"
"10/26/2020","17171.5","17283","17840.5","17115.7","35730000"
"10/27/2020","17506","17060","17673.3","17032.1","44370000"
"10/28/2020","16948.5","17366.6","17645.4","16837","45040000"
"10/29/2020","17060","16697.6","17143.6","16697.6","36470000"
"10/30/2020","17032.1","17171.5","17227.2","16669.7","33410000"
"11/2/2020","17060","17032.1","17115.7","16920.6","18230000"
"11/3/2020","17115.7","17283","17450.3","17032.1","30750000"
"11/4/2020","17087.9","17115.7","17283","16920.6","32100000"
"11/5/2020","16864.9","17087.9","17143.6","16864.9","20360000"
"11/6/2020","16948.5","16892.7","17115.7","16837","23540000"
"11/9/2020","17561.8","17171.5","17561.8","17115.7","32140000"
"11/10/2020","17450.3","17896.3","17952","17450.3","36230000"
"11/11/2020","17450.3","17450.3","17617.5","17366.6","25560000"
"11/12/2020","17533.9","17450.3","17561.8","17422.4","17210000"
"11/13/2020","17812.6","17561.8","17812.6","17533.9","21340000"
"11/16/2020","17979.9","18007.8","18258.7","17784.8","44820000"
"11/17/2020","18593.2","18119.3","18593.2","18063.5","28480000"
"11/18/2020","19290.1","18732.5","19290.1","18593.2","38810000"
"11/19/2020","19624.6","19345.8","19791.8","19206.4","46570000"
"11/20/2020","19903.3","19680.3","19903.3","19485.2","31840000"
"11/23/2020","20906.9","19903.3","21102","19791.8","41560000"
"11/24/2020","20906.9","21046.2","21464.4","20237.8","85880000"
"11/25/2020","19847.6","20516.6","20572.3","19624.6","97750000"
"11/26/2020","19568.8","19568.8","19736.1","19122.8","58200000"
"11/27/2020","20210","19513.1","20293.6","19513.1","28130000"
"11/30/2020","19791.8","20210","20293.6","19791.8","30640000"
"12/1/2020","19847.6","19457.3","19847.6","19262.2","38260000"
"12/2/2020","19680.3","19847.6","19875.4","19568.8","25700000"
"12/3/2020","20544.5","19819.7","20544.5","19680.3","39510000"
"12/4/2020","20600.2","20656","20767.5","20460.8","31180000"
"12/7/2020","21297.1","20656","21408.6","20544.5","42820000"
"12/8/2020","21408.6","21297.1","21631.6","21185.6","35690000"
"12/9/2020","21464.4","21464.4","21520.1","21241.4","26790000"
"12/10/2020","20962.6","21464.4","21520.1","20739.6","53360000"
"12/11/2020","21631.6","21185.6","21631.6","21018.4","29210000"
"12/14/2020","21882.5","21966.1","22021.9","21715.3","25420000"
"12/15/2020","21520.1","21771","21826.8","21464.4","34370000"
"12/16/2020","21631.6","21631.6","21938.3","21464.4","30400000"
"12/17/2020","20990.5","21408.6","21548","20990.5","53780000"
"12/18/2020","21520.1","21241.4","21603.7","21129.9","35020000"
"12/21/2020","21492.2","21743.1","21771","21380.7","27710000"
"12/22/2020","21938.3","21492.2","21994","21352.9","45720000"
"12/23/2020","22300.6","21994","22969.7","21966.1","49310000"
"12/24/2020","22272.8","22635.2","22746.7","21520.1","32480000"
"12/25/2020","22718.8","22300.6","22774.5","22021.9","39780000"
"12/28/2020","23164.8","23304.2","23387.8","22858.2","36900000"
"12/29/2020","23192.7","22997.5","23332","22886","23590000"
"12/30/2020","22802.4","23192.7","23192.7","22718.8","38450000"
"12/31/2020","23109","22802.4","23276.3","22690.9","20830000"
"1/4/2021","23582.9","23415.7","23973.2","23220.5","27790000"
"1/5/2021","23610.8","23304.2","23861.7","23248.4","32700000"
"1/6/2021","23861.7","23694.4","24140.4","23582.9","31500000"
"1/7/2021","23861.7","24056.8","24084.7","23555.1","38230000"
"1/8/2021","23833.8","23917.4","24140.4","23750.2","35060000"
"1/11/2021","24001.1","24028.9","24140.4","23750.2","29210000"
"1/12/2021","25032.5","24084.7","25032.5","23917.4","39910000"
"1/13/2021","24921","25199.7","25339.1","24753.7","28310000"
"1/14/2021","24781.6","24921","24921","24447.1","30760000"
"1/15/2021","24809.5","24698","25116.1","24698","25950000"
"1/18/2021","24865.2","24809.5","25004.6","24670.1","31790000"
"1/19/2021","23192.7","24865.2","24865.2","23136.9","45240000"
"1/20/2021","23248.4","23415.7","23945.3","22300.6","66540000"
"1/21/2021","24642.2","23889.6","24642.2","23304.2","36560000"
"1/22/2021","24335.6","24698","24921","24279.8","25970000"
"1/25/2021","24363.5","24112.6","25339.1","24028.9","58080000"
"1/26/2021","23582.9","24307.7","24307.7","23192.7","42290000"
"1/27/2021","22467.9","23081.2","23638.7","22021.9","49240000"
"1/28/2021","20906.9","20962.6","21771","20906.9","87640000"
"1/29/2021","21826.8","20628.1","22272.8","20628.1","70640000"
"2/1/2021","21380.7","21743.1","22217","21297.1","37420000"
"2/2/2021","22579.4","21464.4","22579.4","21325","50090000"
"2/3/2021","23415.7","22969.7","23610.8","22858.2","61140000"
"2/4/2021","23304.2","23415.7","23527.2","23164.8","39050000"
"2/5/2021","23694.4","23387.8","23805.9","23248.4","41020000"
"2/8/2021","22802.4","23694.4","23750.2","22300.6","57770000"
"2/9/2021","23304.2","22802.4","23359.9","22551.5","45920000"
"2/17/2021","24224.1","23666.6","24224.1","23582.9","42560000"
"2/18/2021","24447.1","24196.2","24530.7","23945.3","37460000"
"2/19/2021","24224.1","24140.4","24475","24028.9","29850000"
"2/22/2021","24196.2","24224.1","24753.7","23973.2","37490000"
"2/23/2021","24140.4","24084.7","24391.3","23945.3","31450000"
"2/24/2021","24307.7","24335.6","24753.7","24140.4","47880000"
"2/25/2021","24614.3","24530.7","24753.7","24335.6","38490000"
"2/26/2021","25422.7","24363.5","25478.5","24307.7","71830000"
"3/1/2021","25757.2","25785.1","25813","25534.2","38610000"
"3/2/2021","26036","26091.8","26259","25757.2","41540000"
"3/3/2021","26091.8","25952.4","26231.1","25924.5","39070000"
"3/4/2021","25590","26147.5","26147.5","25088.2","49070000"
"3/5/2021","25645.7","25450.6","25701.5","25144","37550000"
"3/8/2021","25813","25980.2","26147.5","25645.7","31200000"
"3/9/2021","25562.1","25645.7","25757.2","25116.1","28590000"
"3/10/2021","25422.7","25562.1","25562.1","25171.8","27680000"
"3/11/2021","25868.7","25590","26008.1","25534.2","27320000"
"3/12/2021","25896.6","25980.2","25980.2","25757.2","21330000"
"3/15/2021","25924.5","25980.2","26147.5","25868.7","20890000"
"3/16/2021","25701.5","25980.2","25980.2","25534.2","24740000"
"3/17/2021","25813","25729.4","25896.6","25673.6","21400000"
"3/18/2021","25980.2","26036","26063.9","25840.9","19600000"
"3/19/2021","26286.9","25980.2","26454.1","25980.2","32280000"
"3/22/2021","26063.9","26370.5","26454.1","26036","19390000"
"3/23/2021","25980.2","26008.1","26259","25868.7","21920000"
"3/24/2021","25339.1","25673.6","25840.9","25144","41510000"
"3/25/2021","25088.2","25478.5","25506.4","24976.7","34980000"
"3/26/2021","25757.2","25367","25757.2","25116.1","49330000"
"3/29/2021","25813","25924.5","25980.2","25729.4","23260000"
"3/30/2021","25896.6","25924.5","26063.9","25701.5","23400000"
"3/31/2021","26091.8","25896.6","26398.4","25840.9","28650000"
"4/1/2021","27039.5","26203.3","27039.5","26175.4","48580000"
"4/2/2021","27346.2","27206.8","27485.5","27095.3","29270000"
"4/5/2021","27485.5","27597","27652.8","27290.4","26990000"
"4/6/2021","27541.3","27485.5","27624.9","27374","24630000"
"4/7/2021","27569.2","27541.3","27652.8","27262.5","25290000"
"4/8/2021","27513.4","27597","27652.8","27318.3","21010000"
"4/9/2021","27624.9","27485.5","27820.1","27346.2","27420000"
"4/12/2021","28544.8","27820.1","28712.1","27736.4","47400000"
"4/13/2021","27931.6","28712.1","28712.1","27931.6","47310000"
"4/14/2021","29548.4","27931.6","29715.6","27820.1","50460000"
"4/15/2021","30384.6","29827.1","30496.1","29269.6","56300000"
"4/16/2021","30440.4","30161.6","31053.6","29827.1","49900000"
"4/19/2021","32224.4","30774.9","32224.4","30496.1","61090000"
"4/20/2021","31889.9","32335.9","32670.4","31220.9","66390000"
"4/22/2021","30663.4","31499.7","32280.2","30663.4","58000000"
"4/23/2021","31443.9","30942.1","31443.9","30551.9","50010000"
"4/26/2021","30719.1","31499.7","31555.4","30663.4","44150000"
"4/27/2021","31388.2","30719.1","31443.9","30328.9","37370000"
"4/28/2021","31220.9","31388.2","31499.7","30942.1","27410000"
"4/29/2021","32391.7","31499.7","32726.2","31443.9","48930000"
"5/4/2021","33339.5","31945.7","33674","31778.4","57910000"
"5/5/2021","33060.7","33451","33618.2","33060.7","42940000"
"5/6/2021","33116.5","33060.7","33618.2","32781.9","37930000"
"5/7/2021","33897","33005","34287.2","32949.2","51870000"
"5/10/2021","35123.5","33897","35290.8","33897","49420000"
"5/11/2021","34566","35290.8","35290.8","34566","51890000"
"5/12/2021","34956.3","34343","34956.3","34175.7","51450000"
"5/13/2021","34287.2","34789","35123.5","34287.2","43270000"
"5/14/2021","34231.5","34566","34844.8","34008.5","55840000"
"5/17/2021","34510.2","34231.5","34789","33785.5","59680000"
"5/18/2021","35346.5","34844.8","35513.8","34844.8","68700000"
"5/19/2021","36851.8","35681","37186.3","35402.3","49860000"
"5/20/2021","37130.6","36907.6","37186.3","36517.3","37820000"
"5/21/2021","36573.1","36851.8","37019.1","36461.5","40280000"
"5/24/2021","36461.5","36573.1","36851.8","36238.5","41400000"
"5/25/2021","37576.6","36405.8","37799.6","36350","39820000"
"5/26/2021","37799.6","37576.6","37799.6","37465.1","27180000"
"5/27/2021","37242.1","37743.8","37799.6","36907.6","33630000"
"5/28/2021","37409.3","37409.3","37520.8","36907.6","52890000"
"5/31/2021","39884.6","39884.6","39884.6","39203.5","78400000"
"6/1/2021","42003.7","41322.6","42609.2","40868.5","43440000"
"6/2/2021","40868.5","41625.3","42003.7","40111.7","52000000"
"6/3/2021","41095.5","40868.5","41322.6","40111.7","48060000"
"6/4/2021","41246.9","41246.9","41852.4","41095.5","41180000"
"6/7/2021","39884.6","41322.6","41625.3","39354.9","45050000"
"6/8/2021","37841.2","39581.9","40036","37841.2","50030000"
"6/9/2021","38068.3","37765.5","38900.8","37084.4","53240000"
"6/10/2021","39052.1","37992.6","39808.9","37841.2","38110000"
"6/11/2021","40187.4","39430.5","40263","39052.1","37740000"
"6/14/2021","40565.8","40490.1","41095.5","39960.3","37160000"
"6/15/2021","40263","40111.7","40565.8","39884.6","28220000"
"6/16/2021","39203.5","39960.3","40111.7","38976.4","37610000"
"6/17/2021","38900.8","38522.3","39279.2","38522.3","26280000"
"6/18/2021","39430.5","39279.2","40338.7","38900.8","37690000"
"6/21/2021","38749.4","39354.9","39733.3","38749.4","29390000"
"6/22/2021","39127.8","38976.4","39657.6","38749.4","24000000"
"6/23/2021","38900.8","39052.1","39279.2","38673.7","24130000"
"6/24/2021","38295.3","38900.8","39127.8","38219.6","25980000"
"6/25/2021","38371","38371","38749.4","37689.8","34050000"
"6/28/2021","39657.6","38825.1","39733.3","38446.7","50910000"
"6/29/2021","39203.5","39733.3","39808.9","39127.8","25780000"
"6/30/2021","38976.4","39279.2","39506.2","38900.8","24570000"
"7/1/2021","39960.3","39127.8","40036","39052.1","51570000"
"7/2/2021","39581.9","40111.7","40414.4","39506.2","39080000"
"7/5/2021","38749.4","39581.9","39581.9","38446.7","48190000"
"7/6/2021","36327.6","38673.7","39506.2","36327.6","62680000"
"7/7/2021","37765.5","37084.4","37765.5","36214","52720000"
"7/8/2021","37084.4","37765.5","37916.9","36781.6","39820000"
"7/9/2021","35797.8","36706","37160.1","34813.9","60960000"
"7/12/2021","34019.2","35343.7","35495","33300.3","98150000"
"7/13/2021","34435.5","34435.5","34813.9","33716.5","33150000"
"7/14/2021","34057.1","34738.2","34813.9","33565.1","35660000"
"7/15/2021","35192.3","33754.4","35457.2","33754.4","37110000"
"7/16/2021","35381.5","35343.7","35911.3","35192.3","28930000"
"7/19/2021","33527.3","34549","34738.2","33300.3","51250000"
"7/20/2021","35797.8","34057.1","35797.8","33640.8","53260000"
"7/21/2021","35381.5","35949.1","36176.2","35268","27740000"
"7/22/2021","35722.1","35343.7","36100.5","35041","27940000"
"7/23/2021","34662.5","35419.4","35570.7","34662.5","37580000"
"7/26/2021","34511.2","34435.5","34889.6","33792.2","30530000"
"7/27/2021","34965.3","34813.9","35419.4","34586.9","23670000"
"7/28/2021","35343.7","35041","35646.4","34965.3","27580000"
"7/29/2021","35646.4","35532.9","36100.5","35419.4","42620000"
"7/30/2021","35797.8","35646.4","36024.8","35646.4","29920000"
"8/2/2021","35759.9","35646.4","36251.9","35495","31470000"
"8/3/2021","35759.9","35797.8","36062.7","35381.5","36790000"
"8/4/2021","35949.1","35987","36327.6","35759.9","31630000"
"8/5/2021","36933","35911.3","37084.4","35835.6","38620000"
"8/6/2021","36630.3","36781.6","37160.1","36554.6","26130000"
"8/9/2021","37614.2","36403.2","37614.2","36289.7","39550000"
"8/10/2021","37387.1","37916.9","38219.6","37160.1","30310000"
"8/11/2021","37046.5","37689.8","37689.8","37046.5","28460000"
"8/12/2021","36630.3","37008.7","37084.4","36630.3","28010000"
"8/13/2021","36819.5","36630.3","36857.3","36100.5","33550000"
"8/16/2021","37425","37084.4","37462.8","37046.5","28890000"
"8/17/2021","38143.9","37576.3","38522.3","37538.5","59130000"
"8/18/2021","38143.9","38219.6","38522.3","37765.5","26210000"
"8/19/2021","38522.3","38295.3","38825.1","38143.9","35760000"
"8/20/2021","37084.4","38446.7","38598","36478.9","64130000"
"8/23/2021","35949.1","37084.4","37084.4","35949.1","42670000"
"8/24/2021","36138.3","36024.8","36516.8","35949.1","28510000"
"8/25/2021","36630.3","36289.7","36706","35873.5","21320000"
"8/26/2021","36100.5","36781.6","36781.6","35987","18020000"
"8/27/2021","36024.8","35949.1","36214","35381.5","31840000"
"8/30/2021","36857.3","36327.6","36895.2","36062.7","22110000"
"8/31/2021","37311.4","37084.4","37614.2","36933","33630000"
"9/1/2021","37235.7","37084.4","37500.6","37008.7","19590000"
"9/6/2021","38749.4","37462.8","38900.8","37387.1","62530000"
"9/7/2021","38371","39052.1","39354.9","38295.3","40620000"
"9/8/2021","38825.1","38371","39279.2","38143.9","42950000"
"9/9/2021","39279.2","39052.1","39657.6","38976.4","47730000"
"9/10/2021","38976.4","39354.9","39506.2","38900.8","22380000"
"9/13/2021","38446.7","38976.4","38976.4","38371","35400000"
"9/14/2021","38068.3","38446.7","38598","37992.6","29160000"
"9/15/2021","39052.1","37916.9","39354.9","37765.5","33680000"
"9/16/2021","38825.1","39354.9","39581.9","38825.1","23380000"
"9/17/2021","39203.5","38900.8","39354.9","38825.1","31910000"
"9/20/2021","38825.1","39657.6","39657.6","38522.3","42030000"
"9/21/2021","38446.7","38295.3","38749.4","37992.6","37500000"
"9/22/2021","38522.3","38446.7","38673.7","38295.3","17090000"
"9/23/2021","38598","38825.1","39279.2","38522.3","23110000"
"9/24/2021","38446.7","38598","39127.8","38371","20650000"
"9/27/2021","38446.7","38900.8","39354.9","38446.7","37010000"
"9/28/2021","39808.9","38295.3","39884.6","38295.3","46290000"
"9/29/2021","40338.7","39884.6","40565.8","39808.9","45370000"
"9/30/2021","40036","40641.5","40641.5","39960.3","30090000"
"10/1/2021","40414.4","40036","40641.5","39884.6","39620000"
